"date","high_price","low_price","closing_price","average_price","total_volume","turnover"
2022-12-28,2070.41,2048.16,2052.76,NA,1,NA
2022-12-27,2079.66,2062.8,2067.61,NA,1,NA
2022-12-23,2061.16,2043.97,2054.33,NA,1,NA
2022-12-22,2076.7,2039.9,2043.3,NA,1,NA
2022-12-21,2066.05,2043.07,2065.13,NA,1,NA
2022-12-20,2043.88,2023.77,2036.42,NA,1,NA
2022-12-19,2061.94,2044.52,2047.98,NA,1,NA
2022-12-16,2084.44,2043.73,2046.09,NA,1,NA
2022-12-15,2119.1,2079.52,2079.52,NA,1,NA
2022-12-14,2149.81,2111.47,2139.03,NA,1,NA
2022-12-13,2162.3,2106.8,2140.7,NA,1,NA
2022-12-12,2111.4,2095.22,2108.92,NA,1,NA
2022-12-09,2120.76,2099.35,2116.45,NA,1,NA
2022-12-08,2099.77,2085.68,2091.88,NA,1,NA
2022-12-07,2109.77,2082.81,2088.43,NA,1,NA
2022-12-06,2145.21,2105.69,2111.28,NA,1,NA
2022-12-05,2145,2123.89,2139.69,NA,1,NA
2022-12-01,2137.86,2115.3,2125.09,NA,1,NA
2022-11-30,2120.35,2097.22,2102.42,NA,1,NA
2022-11-29,2108.11,2089.86,2092.24,NA,1,NA
2022-11-28,2110.82,2092.49,2096.38,NA,1,NA
2022-11-25,2117.67,2103.53,2116.74,NA,1,NA
2022-11-24,2118.52,2100.52,2106.75,NA,1,NA
2022-11-23,2112.34,2098.54,2109.84,NA,1,NA
2022-11-22,2103.35,2072.21,2096.56,NA,1,NA
2022-11-21,2093.1,2072.39,2082.57,NA,1,NA
2022-11-18,2095.05,2069.85,2087.37,NA,1,NA
2022-11-17,2094.77,2054.36,2067.08,NA,1,NA
2022-11-16,2110.47,2073.65,2074.98,NA,1,NA
2022-11-15,2113.8,2086.78,2098.01,NA,1,NA
2022-11-14,2120.6,2095.3,2107.99,NA,1,NA
2022-11-11,2121.13,2088.57,2108.67,NA,1,NA
2022-11-09,2035.09,2018.31,2033.12,NA,1,NA
2022-11-08,2039.04,2002.36,2035.99,NA,1,NA
2022-11-07,2014.33,1988.25,2008.62,NA,1,NA
2022-11-04,1999.02,1966.28,1999.01,NA,1,NA
2022-11-03,1965.65,1945.39,1960.06,NA,1,NA
2022-11-02,1991.96,1974.04,1980.52,NA,1,NA
2022-11-01,1997.2,1969.48,1974.99,NA,1,NA
2022-10-31,1979,1960.69,1968.53,NA,1,NA
2022-10-28,1978.12,1945.2,1974.28,NA,1,NA
2022-10-27,1974.14,1956.18,1968.23,NA,1,NA
2022-10-26,1973.58,1945.17,1970.06,NA,1,NA
2022-10-25,1966.73,1922.01,1965.29,NA,1,NA
2022-10-24,1941.42,1905.62,1938.73,NA,1,NA
2022-10-21,1910.3,1880.35,1901.51,NA,1,NA
2022-10-19,1962.99,1926.44,1926.44,NA,1,NA
2022-10-18,1949.01,1922.04,1938.56,NA,1,NA
2022-10-17,1916.28,1857.08,1908.38,NA,1,NA
2022-10-14,1893.44,1861.79,1869.02,NA,1,NA
2022-10-12,1850.88,1826.41,1834.36,NA,1,NA
2022-10-11,1844.64,1818.61,1834.1,NA,1,NA
2022-10-10,1858.54,1824.02,1836.91,NA,1,NA
2022-10-07,1881.94,1839.04,1841.77,NA,1,NA
2022-10-06,1905.38,1875.46,1883.04,NA,1,NA
2022-10-05,1907.51,1874.84,1882.92,NA,1,NA
2022-10-04,1910.71,1855.84,1909.64,NA,1,NA
2022-09-30,1833.33,1796.83,1828.98,NA,1,NA
2022-09-29,1828.11,1781.87,1794.39,NA,1,NA
2022-09-28,1841.54,1791.37,1838.77,NA,1,NA
2022-09-27,1841.74,1815.43,1829.37,NA,1,NA
2022-09-26,1834.91,1805.49,1811.78,NA,1,NA
2022-09-23,1840.65,1799.79,1817.96,NA,1,NA
2022-09-22,1868.42,1835.38,1837.91,NA,1,NA
2022-09-21,1882.24,1842.25,1878.77,NA,1,NA
2022-09-20,1900.31,1856.67,1856.67,NA,1,NA
2022-09-19,1885.92,1854.13,1877.92,NA,1,NA
2022-09-16,1901.4,1881.51,1881.51,NA,1,NA
2022-09-15,1932.35,1908.14,1911.79,NA,1,NA
2022-09-14,1937.2,1910.27,1916.36,NA,1,NA
2022-09-13,1985.2,1938.23,1938.23,NA,1,NA
2022-09-12,1975.74,1941.77,1974.54,NA,1,NA
2022-09-09,1941.1,1911,1934.06,NA,1,NA
2022-09-08,1916.5,1872.95,1907.31,NA,1,NA
2022-09-07,1902.29,1875.66,1897.76,NA,1,NA
2022-09-06,1920.57,1888.86,1903.25,NA,1,NA
2022-09-05,1901.71,1878.37,1898.81,NA,1,NA
2022-09-02,1925.92,1882.96,1925.04,NA,1,NA
2022-09-01,1907.13,1875.49,1875.49,NA,1,NA
2022-08-31,1951.18,1920.23,1920.23,NA,1,NA
2022-08-30,1975.59,1936.18,1942.43,NA,1,NA
2022-08-29,1949.49,1919.04,1940.13,NA,1,NA
2022-08-26,2000.67,1954.97,1956.17,NA,1,NA
2022-08-25,1998.67,1975.51,1987.32,NA,1,NA
2022-08-24,1992.44,1965.39,1983.58,NA,1,NA
2022-08-23,2005.2,1980.23,1985.63,NA,1,NA
2022-08-22,2035.86,1995.82,1995.99,NA,1,NA
2022-08-19,2053.17,2037.87,2037.97,NA,1,NA
2022-08-18,2057.78,2034.1,2053.33,NA,1,NA
2022-08-17,2065.12,2031.99,2034.76,NA,1,NA
2022-08-16,2059.31,2038.69,2058.94,NA,1,NA
2022-08-15,2046.16,2031.01,2036.67,NA,1,NA
2022-08-12,2041.09,2027.61,2032.51,NA,1,NA
2022-08-11,2037.55,2016.6,2024.48,NA,1,NA
2022-08-10,2025.48,1975.19,2025.48,NA,1,NA
2022-08-09,2017.31,1981.72,1987.68,NA,1,NA
2022-08-08,2026.87,2003.86,2017.15,NA,1,NA
2022-08-05,2029.8,1998.49,1998.57,NA,1,NA
2022-08-04,2026.91,2009.96,2020.83,NA,1,NA
2022-08-03,2010.62,1987.56,2005.58,NA,1,NA
2022-08-02,2004.14,1987.58,1993.92,NA,1,NA
2022-08-01,2039.96,2000.37,2011.11,NA,1,NA
2022-07-29,2035.43,2004.12,2032.53,NA,1,NA
2022-07-28,1996.02,1978.45,1996.02,NA,1,NA
2022-07-27,1981.71,1965.27,1971.38,NA,1,NA
2022-07-26,1983.44,1961.19,1962.96,NA,1,NA
2022-07-25,1981.72,1965.92,1970.89,NA,1,NA
2022-07-22,1990.18,1962.66,1979.7,NA,1,NA
2022-07-21,1981.92,1940.23,1975.97,NA,1,NA
2022-07-20,1978.87,1950.96,1961.31,NA,1,NA
2022-07-19,1961.38,1904.07,1961.12,NA,1,NA
2022-07-18,1938.32,1911.79,1930.5,NA,1,NA
2022-07-15,1906.62,1873.95,1903.82,NA,1,NA
2022-07-14,1927.92,1885.87,1903.51,NA,1,NA
2022-07-12,1968.81,1916.69,1968.81,NA,1,NA
2022-07-11,1952.77,1934.87,1937.49,NA,1,NA
2022-07-08,1971.06,1943.68,1971.04,NA,1,NA
2022-07-07,1955.12,1926.92,1954.58,NA,1,NA
2022-07-05,1911.82,1865.14,1866.16,NA,1,NA
2022-07-04,1901.3,1881.09,1893.56,NA,1,NA
2022-07-01,1897.18,1850.4,1875.94,NA,1,NA
2022-06-30,1887.01,1858.12,1872.68,NA,1,NA
2022-06-29,1918.5,1895.67,1908.31,NA,1,NA
2022-06-28,1940.62,1911.54,1913.14,NA,1,NA
2022-06-27,1930.78,1901.11,1924.84,NA,1,NA
2022-06-24,1865.54,1865.54,1865.54,NA,1,NA
2022-06-23,1892.04,1861.74,1865.54,NA,1,NA
2022-06-22,1898.75,1864.53,1895.84,NA,1,NA
2022-06-21,1924.36,1900.12,1903.38,NA,1,NA
2022-06-20,1900.29,1881.23,1895.24,NA,1,NA
2022-06-17,1911.84,1882.92,1884.27,NA,1,NA
2022-06-16,1945.69,1883.23,1890.33,NA,1,NA
2022-06-15,1957.67,1927,1946.86,NA,1,NA
2022-06-14,1973.12,1927.03,1931.39,NA,1,NA
2022-06-13,1977.63,1948.87,1956.5,NA,1,NA
2022-06-10,2030.76,1988.69,1990.8,NA,1,NA
2022-06-09,2071.32,2042.19,2044.06,NA,1,NA
2022-06-08,2086.2,2059.44,2069.93,NA,1,NA
2022-06-07,2082.71,2054.44,2074.21,NA,1,NA
2022-06-03,2092.26,2067.72,2069.41,NA,1,NA
2022-06-02,2080.52,2047.09,2075.68,NA,1,NA
2022-06-01,2062.95,2038.41,2041.26,NA,1,NA
2022-05-31,2074.31,2042.64,2042.64,NA,1,NA
2022-05-30,2086.1,2069.61,2075.28,NA,1,NA
2022-05-27,2058.1,2016.1,2058.1,NA,1,NA
2022-05-25,2019.78,1981.82,1981.82,NA,1,NA
2022-05-24,2017.99,1995.18,2001.1,NA,1,NA
2022-05-23,2025.14,1998.84,2018.87,NA,1,NA
2022-05-20,2020.1,1987.78,1994.09,NA,1,NA
2022-05-19,1997.35,1967.43,1992.4,NA,1,NA
2022-05-18,2038.75,2001.25,2002.54,NA,1,NA
2022-05-17,2039.86,2013.88,2027.34,NA,1,NA
2022-05-16,2021.33,1996.25,2004.49,NA,1,NA
2022-05-13,2015.9,1979.55,2011.33,NA,1,NA
2022-05-12,1976.82,1936.37,1973.48,NA,1,NA
2022-05-11,1977.66,1943.05,1977.47,NA,1,NA
2022-05-10,1973.59,1924.85,1943.11,NA,1,NA
2022-05-09,1958.85,1908.97,1914.82,NA,1,NA
2022-05-06,1980.66,1939.25,1962,NA,1,NA
2022-05-05,2045.18,1981.77,1985.13,NA,1,NA
2022-05-04,2033.47,2008.97,2011.12,NA,1,NA
2022-05-03,2041,2024.17,2034.46,NA,1,NA
2022-05-02,2041.74,1895.41,2020.41,NA,1,NA
2022-04-29,2075.31,2042.98,2058.9,NA,1,NA
2022-04-28,2066.4,2024.14,2038.56,NA,1,NA
2022-04-27,2059.76,2011.88,2048.69,NA,1,NA
2022-04-26,2079.75,2018.33,2018.33,NA,1,NA
2022-04-25,2071.75,2041.65,2050.64,NA,1,NA
2022-04-22,2118.33,2088.1,2094.94,NA,1,NA
2022-04-21,2143.36,2104.42,2126.44,NA,1,NA
2022-04-20,2128.83,2095.96,2109.1,NA,1,NA
2022-04-19,2102.92,2066.7,2097.89,NA,1,NA
2022-04-13,2107.13,2080.21,2098.58,NA,1,NA
2022-04-12,2113.96,2063.92,2102.2,NA,1,NA
2022-04-11,2127.66,2091.16,2097.71,NA,1,NA
2022-04-08,2133.79,2117.08,2131.86,NA,1,NA
2022-04-07,2123.88,2095.04,2108.04,NA,1,NA
2022-04-06,2136.14,2080.34,2101.21,NA,1,NA
2022-04-05,2149.03,2123.91,2132.52,NA,1,NA
2022-04-04,2142.33,2101.18,2136.44,NA,1,NA
2022-04-01,2122.13,2086.17,2119.62,NA,1,NA
2022-03-31,2140.75,2092.78,2095.17,NA,1,NA
2022-03-30,2148.38,2107.68,2130.3,NA,1,NA
2022-03-29,2175.17,2134.84,2154.38,NA,1,NA
2022-03-28,2139.01,2113.83,2124.93,NA,1,NA
2022-03-25,2135.18,2100.2,2106.52,NA,1,NA
2022-03-24,2158.66,2127.53,2134.16,NA,1,NA
2022-03-23,2190.66,2140.73,2155.64,NA,1,NA
2022-03-22,2193.88,2169.22,2182.78,NA,1,NA
2022-03-21,2188.22,2166.49,2181.05,NA,1,NA
2022-03-18,2178.83,2148.61,2178.83,NA,1,NA
2022-03-17,2186.82,2144.69,2159,NA,1,NA
2022-03-16,2172.45,2121.45,2167.15,NA,1,NA
2022-03-15,2094.67,2044.99,2085.08,NA,1,NA
2022-03-14,2115.07,2077.14,2096.44,NA,1,NA
2022-03-11,2098.2,2043.76,2070.8,NA,1,NA
2022-03-10,2059.9,2018.19,2038.92,NA,1,NA
2022-03-09,2041.93,2000.43,2041.62,NA,1,NA
2022-03-08,2019.91,1945.51,1972.04,NA,1,NA
2022-03-07,2014.25,1902.22,1980.35,NA,1,NA
2022-03-04,2039.33,1982.43,1985.54,NA,1,NA
2022-03-03,2100.21,2044.22,2048.51,NA,1,NA
2022-03-02,2107.06,2041.24,2096.53,NA,1,NA
2022-03-01,2135.07,2084.93,2084.93,NA,1,NA
2022-02-28,2135.22,2083.61,2134.07,NA,1,NA
2022-02-25,2143.92,2074.74,2141.52,NA,1,NA
2022-02-24,2094.76,2038.3,2078.06,NA,1,NA
2022-02-23,2181.54,2139.68,2142.03,NA,1,NA
2022-02-22,2175.99,2108.69,2157.92,NA,1,NA
2022-02-21,2212.63,2140.62,2159.3,NA,1,NA
2022-02-18,2231.17,2190.13,2197.72,NA,1,NA
2022-02-17,2272.57,2224.25,2229.15,NA,1,NA
2022-02-16,2290.95,2256.76,2263.41,NA,1,NA
2022-02-15,2285.87,2234,2282.06,NA,1,NA
2022-02-14,2247.55,2210.58,2240.97,NA,1,NA
2022-02-11,2304.41,2284.33,2293.77,NA,1,NA
2022-02-10,2324.67,2299.65,2314.26,NA,1,NA
2022-02-09,2320.46,2283.64,2313.14,NA,1,NA
2022-02-08,2291.32,2262.46,2274.4,NA,1,NA
2022-02-07,2282.05,2252.12,2278.64,NA,1,NA
2022-02-04,2300.25,2250.14,2254.3,NA,1,NA
2022-02-03,2323.12,2275.98,2277.67,NA,1,NA
2022-02-02,2331.91,2317.65,2324.48,NA,1,NA
2022-02-01,2321.64,2304.1,2313.2,NA,1,NA
2022-01-31,2302.16,2281.3,2290.16,NA,1,NA
2022-01-28,2271.87,2232.12,2266.82,NA,1,NA
2022-01-27,2290.02,2242.22,2270.12,NA,1,NA
2022-01-26,2297.9,2257.04,2286.11,NA,1,NA
2022-01-25,2262.95,2225.73,2239.72,NA,1,NA
2022-01-24,2302.24,2211.43,2223.99,NA,1,NA
2022-01-21,2331.67,2296.1,2314.06,NA,1,NA
2022-01-20,2359.63,2325.38,2354.51,NA,1,NA
2022-01-19,2355.27,2306.98,2332.96,NA,1,NA
2022-01-18,2351.5,2309.86,2322.8,NA,1,NA
2022-01-17,2372.94,2353.46,2363.12,NA,1,NA
2022-01-14,2383.5,2356,2358.29,NA,1,NA
2022-01-13,2405.24,2386.56,2397.96,NA,1,NA
2022-01-12,2405,2374.59,2399.18,NA,1,NA
2022-01-11,2387.13,2365.11,2379.19,NA,1,NA
2022-01-10,2415.91,2346.57,2352.73,NA,1,NA
2022-01-05,2460.71,2442.81,2442.81,NA,1,NA
2022-01-04,2466.93,2450.63,2456.17,NA,1,NA
2022-01-03,2450.68,2424.04,2444.19,NA,1,NA
2021-12-30,2425.2,2415.16,2419.73,NA,1,NA
2021-12-29,2424.06,2410.76,2418.9,NA,1,NA
2021-12-28,2422.44,2406.25,2420.47,NA,1,NA
2021-12-27,2410.4,2377.76,2406.61,NA,1,NA
2021-12-23,2385.66,2345.97,2385.63,NA,1,NA
2021-12-22,2334.81,2312.48,2334.81,NA,1,NA
2021-12-21,2319.52,2302.51,2319.52,NA,1,NA
2021-12-20,2291.26,2257.79,2285.72,NA,1,NA
2021-12-17,2309.61,2286.63,2305.92,NA,1,NA
2021-12-16,2333.19,2304.52,2311.03,NA,1,NA
2021-12-15,2302.02,2280.77,2293.46,NA,1,NA
2021-12-14,2329.74,2283.2,2286.37,NA,1,NA
2021-12-13,2342.51,2309.45,2310.35,NA,1,NA
2021-12-10,2328.72,2308.44,2315.73,NA,1,NA
2021-12-09,2340.72,2317.45,2323.89,NA,1,NA
2021-12-08,2352.68,2321.15,2326.55,NA,1,NA
2021-12-07,2338.68,2304.5,2334.85,NA,1,NA
2021-12-06,2288.66,2247.79,2285.53,NA,1,NA
2021-12-03,2283.67,2238.29,2240.83,NA,1,NA
2021-12-02,2276.13,2243.67,2263.2,NA,1,NA
2021-12-01,2292.88,2252.04,2290.72,NA,1,NA
2021-11-30,2273.99,2229.5,2241.66,NA,1,NA
2021-11-29,2286.21,2255.36,2272.27,NA,1,NA
2021-11-26,2279.66,2241.65,2242.18,NA,1,NA
2021-11-25,2348.46,2326.98,2335.59,NA,1,NA
2021-11-24,2352.65,2324.46,2336.5,NA,1,NA
2021-11-23,2357.61,2331.72,2334.31,NA,1,NA
2021-11-22,2384.43,2368.57,2368.57,NA,1,NA
2021-11-19,2389.11,2356.4,2373.92,NA,1,NA
2021-11-18,2387.14,2366.83,2373.04,NA,1,NA
2021-11-17,2384.1,2364.89,2384.1,NA,1,NA
2021-11-16,2390.34,2368.97,2385.63,NA,1,NA
2021-11-15,2374.71,2358.13,2374.47,NA,1,NA
2021-11-12,2366.46,2345.25,2365.45,NA,1,NA
2021-11-11,2351.03,2328.57,2346.46,NA,1,NA
2021-11-10,2333.17,2316.64,2331.42,NA,1,NA
2021-11-09,2338.95,2321.54,2327.12,NA,1,NA
2021-11-08,2337.23,2319.6,2331.85,NA,1,NA
2021-11-05,2333.64,2322.56,2324.9,NA,1,NA
2021-11-04,2331.92,2320.41,2330.07,NA,1,NA
2021-11-03,2317.67,2295.37,2317.67,NA,1,NA
2021-11-02,2303.91,2288.36,2302.67,NA,1,NA
2021-11-01,2310.61,2295.77,2302.26,NA,1,NA
2021-10-29,2303.1,2275.36,2290.85,NA,1,NA
2021-10-28,2316.02,2301.61,2313.24,NA,1,NA
2021-10-27,2339.78,2320.9,2323.17,NA,1,NA
2021-10-26,2352.24,2324.55,2344.2,NA,1,NA
2021-10-25,2353.63,2326.72,2330.13,NA,1,NA
2021-10-22,2352.04,2316.16,2348.84,NA,1,NA
2021-10-21,2328.07,2307.54,2325.15,NA,1,NA
2021-10-20,2326.74,2304.34,2326.25,NA,1,NA
2021-10-19,2329.64,2314.15,2326.66,NA,1,NA
2021-10-18,2326.44,2303.15,2311.7,NA,1,NA
2021-10-15,2318.79,2298.75,2314.98,NA,1,NA
2021-10-14,2298.1,2282.01,2296.77,NA,1,NA
2021-10-13,2280.98,2235.67,2276.95,NA,1,NA
2021-10-12,2252.4,2204.62,2251.01,NA,1,NA
2021-10-11,2234.74,2215.36,2233.52,NA,1,NA
2021-10-08,2259.29,2234.72,2240.22,NA,1,NA
2021-10-07,2260.48,2237.77,2257.74,NA,1,NA
2021-10-06,2239.83,2203.58,2221.06,NA,1,NA
2021-10-05,2254.84,2223.66,2254.84,NA,1,NA
2021-10-04,2254.38,2228.52,2233.3,NA,1,NA
2021-10-01,2256.59,2218.2,2254.18,NA,1,NA
2021-09-30,2278.19,2249.46,2259.18,NA,1,NA
2021-09-29,2275.31,2250.19,2255.55,NA,1,NA
2021-09-28,2299.84,2253.66,2254.02,NA,1,NA
2021-09-27,2333.65,2300.58,2304.01,NA,1,NA
2021-09-24,2332.38,2309.11,2313.27,NA,1,NA
2021-09-23,2340.1,2316.99,2338,NA,1,NA
2021-09-22,2302.82,2284.5,2299.15,NA,1,NA
2021-09-21,2294.45,2273.44,2274.88,NA,1,NA
2021-09-20,2299.81,2257.32,2272.46,NA,1,NA
2021-09-17,2361.03,2321.47,2323.55,NA,1,NA
2021-09-16,2354.49,2328.63,2344.03,NA,1,NA
2021-09-15,2342.86,2318.63,2324.75,NA,1,NA
2021-09-14,2342.72,2326.67,2341.77,NA,1,NA
2021-09-13,2358.23,2335.23,2335.34,NA,1,NA
2021-09-10,2364.3,2347.51,2349.67,NA,1,NA
2021-09-09,2367.71,2327.57,2353.39,NA,1,NA
2021-09-08,2362.88,2341.36,2347.16,NA,1,NA
2021-09-07,2394.19,2369.8,2377.94,NA,1,NA
2021-09-06,2398.15,2377.57,2394.26,NA,1,NA
2021-09-03,2392.97,2369.73,2369.73,NA,1,NA
2021-09-02,2390.19,2369.66,2388.4,NA,1,NA
2021-09-01,2375.29,2356.99,2368.67,NA,1,NA
2021-08-31,2379.83,2347.61,2351.25,NA,1,NA
2021-08-30,2380.79,2366.61,2372.81,NA,1,NA
2021-08-27,2376.03,2364.35,2373.14,NA,1,NA
2021-08-26,2374.67,2361.9,2371.7,NA,1,NA
2021-08-25,2376.61,2362.33,2376.16,NA,1,NA
2021-08-24,2381.18,2358.58,2367.05,NA,1,NA
2021-08-23,2379.57,2356.28,2371.55,NA,1,NA
2021-08-20,2364.81,2319.53,2360.5,NA,1,NA
2021-08-19,2350.45,2314.08,2330.3,NA,1,NA
2021-08-18,2393.64,2367.98,2371.37,NA,1,NA
2021-08-17,2386.31,2363.11,2383.45,NA,1,NA
2021-08-16,2397.08,2368.66,2373.55,NA,1,NA
2021-08-13,2412.62,2403.8,2407.04,NA,1,NA
2021-08-12,2406.31,2395.47,2405.53,NA,1,NA
2021-08-11,2404.36,2388.3,2401.49,NA,1,NA
2021-08-10,2395.28,2385.76,2393.74,NA,1,NA
2021-08-09,2385.7,2367.51,2384.76,NA,1,NA
2021-08-06,2396.41,2379.68,2380.46,NA,1,NA
2021-08-05,2403.67,2390.39,2393.68,NA,1,NA
2021-08-04,2397.29,2382.3,2393.1,NA,1,NA
2021-08-03,2383.75,2370.65,2380.14,NA,1,NA
2021-08-02,2392.69,2374.71,2381.66,NA,1,NA
2021-07-30,2373.99,2353.14,2369.89,NA,1,NA
2021-07-29,2392.46,2379.77,2384.19,NA,1,NA
2021-07-28,2384.77,2373.62,2381.89,NA,1,NA
2021-07-27,2385.72,2366.99,2375.97,NA,1,NA
2021-07-26,2392.76,2375.11,2387.66,NA,1,NA
2021-07-23,2384.8,2357.84,2384.69,NA,1,NA
2021-07-22,2357.14,2341.02,2352.35,NA,1,NA
2021-07-21,2338.73,2316.78,2334.37,NA,1,NA
2021-07-20,2310.2,2281.93,2303.54,NA,1,NA
2021-07-19,2330.48,2280.54,2287.46,NA,1,NA
2021-07-16,2355.06,2332.12,2338.8,NA,1,NA
2021-07-15,2364.99,2337.81,2344.49,NA,1,NA
2021-07-14,2358.68,2338.42,2356.34,NA,1,NA
2021-07-13,2353.3,2333.69,2349.19,NA,1,NA
2021-07-12,2338.1,2313.21,2337.73,NA,1,NA
2021-07-09,2321.35,2299.02,2319.53,NA,1,NA
2021-07-08,2321.23,2279.12,2289.94,NA,1,NA
2021-07-07,2326.07,2299.73,2326.07,NA,1,NA
2021-07-06,2312.77,2285.04,2288.7,NA,1,NA
2021-07-05,2299.32,2271.94,2299.07,NA,1,NA
2021-07-02,2299.01,2279.87,2288.93,NA,1,NA
2021-07-01,2279.49,2254.42,2273.89,NA,1,NA
2021-06-30,2285.85,2249.02,2263.13,NA,1,NA
2021-06-29,2282.33,2256.31,2279.75,NA,1,NA
2021-06-28,2276.98,2254.02,2256.34,NA,1,NA
2021-06-24,2271.54,2245.22,2270.94,NA,1,NA
2021-06-23,2275.13,2242.24,2242.24,NA,1,NA
2021-06-22,2274.09,2253.64,2268,NA,1,NA
2021-06-21,2270.07,2227.25,2265.87,NA,1,NA
2021-06-18,2285.85,2245.2,2248.02,NA,1,NA
2021-06-17,2283.99,2269.55,2272.81,NA,1,NA
2021-06-16,2293.28,2273.79,2286.41,NA,1,NA
2021-06-15,2298.11,2278.15,2280.07,NA,1,NA
2021-06-14,2300.38,2274.65,2284.64,NA,1,NA
2021-06-11,2281.4,2263.33,2278.6,NA,1,NA
2021-06-10,2273.25,2260.52,2267.92,NA,1,NA
2021-06-09,2278.25,2264.84,2272.29,NA,1,NA
2021-06-08,2281.57,2261.6,2274.88,NA,1,NA
2021-06-07,2280.01,2265.7,2267.71,NA,1,NA
2021-06-04,2286.85,2262.44,2271.43,NA,1,NA
2021-06-03,2274.02,2248.68,2273.35,NA,1,NA
2021-06-02,2275.75,2259.44,2268.8,NA,1,NA
2021-06-01,2274.99,2250.76,2264.53,NA,1,NA
2021-05-31,2259.64,2241.87,2241.87,NA,1,NA
2021-05-28,2258.93,2240.89,2255.45,NA,1,NA
2021-05-27,2251.52,2221.39,2244.46,NA,1,NA
2021-05-26,2252.57,2220.65,2227.07,NA,1,NA
2021-05-25,2254.42,2241.39,2243.17,NA,1,NA
2021-05-24,2248.48,2235.77,2245.04,NA,1,NA
2021-05-21,2249.46,2226.89,2240.84,NA,1,NA
2021-05-20,2241.17,2204.47,2240.28,NA,1,NA
2021-05-19,2226.66,2189.48,2201.51,NA,1,NA
2021-05-18,2254.3,2239.69,2249.68,NA,1,NA
2021-05-17,2253.59,2220.08,2230.4,NA,1,NA
2021-05-14,2248.73,2212.36,2247.88,NA,1,NA
2021-05-12,2215.69,2191.44,2205.79,NA,1,NA
2021-05-11,2249.63,2188.51,2193.76,NA,1,NA
2021-05-10,2268.43,2248.06,2265.01,NA,1,NA
2021-05-07,2269.44,2247.44,2260.13,NA,1,NA
2021-05-06,2256.8,2227.35,2246.61,NA,1,NA
2021-05-05,2255.53,2213.72,2255.49,NA,1,NA
2021-05-04,2239.69,2191.48,2194.58,NA,1,NA
2021-05-03,2238.41,2211.73,2231.59,NA,1,NA
2021-04-30,2243.12,2217.02,2217.02,NA,1,NA
2021-04-29,2257.41,2230.83,2232.84,NA,1,NA
2021-04-28,2266.22,2223.17,2239.25,NA,1,NA
2021-04-27,2262.84,2237.56,2262.84,NA,1,NA
2021-04-26,2247.68,2234.58,2244.36,NA,1,NA
2021-04-23,2241.03,2220.72,2240.95,NA,1,NA
2021-04-22,2241.35,2222.42,2232.42,NA,1,NA
2021-04-21,2229.66,2210.67,2228.29,NA,1,NA
2021-04-20,2261.53,2197.46,2204.81,NA,1,NA
2021-04-19,2284.84,2256.35,2257.6,NA,1,NA
2021-04-16,2280.5,2238.15,2280.5,NA,1,NA
2021-04-15,2246.04,2232.24,2242.98,NA,1,NA
2021-04-14,2246.04,2223.52,2228.16,NA,1,NA
2021-04-13,2250.25,2231.05,2247.21,NA,1,NA
2021-04-12,2246.43,2231.62,2235.73,NA,1,NA
2021-04-09,2250.4,2236.81,2250.4,NA,1,NA
2021-04-08,2247.66,2236.14,2240.4,NA,1,NA
2021-04-07,2232.81,2221.31,2229.56,NA,1,NA
2021-04-06,2230.27,2216.57,2230.25,NA,1,NA
2021-04-01,2207.68,2190.04,2202.61,NA,1,NA
2021-03-31,2201.46,2188.73,2192.86,NA,1,NA
2021-03-30,2205.48,2185.33,2205.41,NA,1,NA
2021-03-29,2200.4,2180.29,2182.21,NA,1,NA
2021-03-26,2198.8,2177.24,2198.8,NA,1,NA
2021-03-25,2184.22,2152.5,2173.24,NA,1,NA
2021-03-24,2185.68,2153.36,2184.6,NA,1,NA
2021-03-23,2174.68,2150.51,2168.12,NA,1,NA
2021-03-22,2178.75,2150.99,2174.63,NA,1,NA
2021-03-19,2181.62,2158.72,2169.18,NA,1,NA
2021-03-18,2187.32,2170.01,2179.99,NA,1,NA
2021-03-17,2179.84,2166.81,2172.86,NA,1,NA
2021-03-16,2184.46,2172.32,2180.14,NA,1,NA
2021-03-15,2188.03,2158.7,2161.83,NA,1,NA
2021-03-12,2168.96,2152.38,2168.96,NA,1,NA
2021-03-11,2167.1,2140.15,2165.66,NA,1,NA
2021-03-10,2138.06,2113.5,2134.46,NA,1,NA
2021-03-09,2125.11,2098.63,2124.85,NA,1,NA
2021-03-08,2106.43,2056.67,2103.1,NA,1,NA
2021-03-05,2068.61,2042.24,2048.57,NA,1,NA
2021-03-04,2074.29,2054.7,2065.15,NA,1,NA
2021-03-03,2082.15,2057.16,2073.78,NA,1,NA
2021-03-02,2074.84,2049.96,2067.1,NA,1,NA
2021-03-01,2054.77,2029.74,2054.67,NA,1,NA
2021-02-26,2030.12,2000.62,2009.9,NA,1,NA
2021-02-25,2053.54,2035.96,2038.93,NA,1,NA
2021-02-24,2039.39,2011.88,2037.25,NA,1,NA
2021-02-23,2036.86,1993.28,2016.83,NA,1,NA
2021-02-22,2034.24,2016.79,2031.04,NA,1,NA
2021-02-19,2036.97,2017.55,2036.97,NA,1,NA
2021-02-18,2025.09,2007.48,2015.81,NA,1,NA
2021-02-17,2035.17,2011.97,2017.26,NA,1,NA
2021-02-16,2043.97,2033.76,2038.07,NA,1,NA
