date,bid,ask,open,high,low,close,average,total_volume,turnover,trades
2020-05-08,,,1549.01,1564.65,1547.0,1563.19,,1,,0.0
2020-05-07,,,1529.38,1540.55,1524.24,1537.74,,1,,0.0
2020-05-06,,,1535.67,1537.55,1520.71,1521.4,,1,,0.0
2020-05-05,,,1525.43,1539.4,1515.41,1538.18,,1,,0.0
2020-05-04,,,1531.99,1531.99,1505.21,1505.21,,1,,0.0
2020-04-30,,,1602.68,1606.8,1577.9,1577.92,,1,,0.0
2020-04-29,,,1566.41,1602.34,1559.63,1600.86,,1,,0.0
2020-04-28,,,1542.6,1571.31,1538.26,1568.5,,1,,0.0
2020-04-27,,,1536.83,1543.42,1528.14,1539.51,,1,,0.0
2020-04-24,,,1515.64,1529.19,1511.28,1514.13,,1,,0.0
2020-04-23,,,1535.94,1547.48,1512.68,1541.89,,1,,0.0
2020-04-22,,,1508.57,1527.69,1503.3,1527.63,,1,,0.0
2020-04-21,,,1525.45,1525.6,1493.45,1493.45,,1,,0.0
2020-04-20,,,1548.68,1548.68,1518.12,1541.17,,1,,0.0
2020-04-17,,,1525.26,1536.84,1520.72,1534.55,,1,,0.0
2020-04-16,,,1496.47,1499.91,1469.14,1483.79,,1,,0.0
2020-04-15,,,1531.47,1534.41,1478.82,1480.6,,1,,0.0
2020-04-14,,,1529.85,1538.91,1516.5,1535.84,,1,,0.0
2020-04-09,,,1518.81,1526.95,1495.79,1498.76,,1,,0.0
2020-04-08,,,1494.39,1502.88,1485.02,1499.51,,1,,0.0
2020-04-07,,,1493.78,1514.17,1483.19,1510.85,,1,,0.0
2020-04-06,,,1443.36,1463.06,1438.88,1461.23,,1,,0.0
2020-04-03,,,1425.92,1430.19,1401.12,1404.59,,1,,0.0
2020-04-02,,,1436.85,1439.4,1400.27,1427.19,,1,,0.0
2020-04-01,,,1439.24,1447.97,1425.72,1425.99,,1,,0.0
2020-03-31,,,1472.26,1487.06,1445.35,1482.43,,1,,0.0
2020-03-30,,,1428.96,1449.2,1394.96,1449.2,,1,,0.0
2020-03-27,,,1454.1,1454.45,1405.95,1419.29,,1,,0.0
2020-03-26,,,1411.53,1470.89,1402.86,1470.89,,1,,0.0
2020-03-25,,,1426.78,1446.56,1362.76,1446.56,,1,,0.0
2020-03-24,,,1351.47,1383.88,1332.41,1383.88,,1,,0.0
2020-03-23,,,1290.45,1351.74,1284.48,1292.27,,1,,0.0
2020-03-20,,,1422.86,1431.56,1355.54,1355.54,,1,,0.0
2020-03-19,,,1345.68,1380.58,1328.52,1380.58,,1,,0.0
2020-03-18,,,1331.49,1364.56,1310.96,1337.24,,1,,0.0
2020-03-17,,,1366.79,1384.75,1295.4,1372.79,,1,,0.0
2020-03-16,,,1305.9,1355.88,1261.17,1329.16,,1,,0.0
2020-03-13,,,1379.57,1469.71,1343.88,1376.46,,1,,0.0
2020-03-12,,,1433.49,1447.69,1344.08,1352.13,,1,,0.0
2020-03-11,,,1548.32,1561.44,1506.84,1511.96,,1,,0.0
2020-03-10,,,1557.01,1604.73,1521.84,1533.79,,1,,0.0
2020-03-09,,,1523.24,1568.67,1511.18,1542.44,,1,,0.0
2020-03-06,,,1648.35,1657.13,1616.06,1629.0,,1,,0.0
2020-03-05,,,1723.22,1723.51,1666.77,1683.19,,1,,0.0
2020-03-04,,,1702.13,1724.26,1687.33,1704.2,,1,,0.0
2020-03-03,,,1704.74,1732.03,1693.21,1694.56,,1,,0.0
2020-03-02,,,1702.88,1711.54,1644.33,1679.13,,1,,0.0
2020-02-28,,,1666.93,1689.67,1646.11,1668.84,,1,,0.0
2020-02-27,,,1779.72,1779.72,1691.13,1721.59,,1,,0.0
2020-02-26,,,1765.9,1787.07,1709.32,1782.1,,1,,0.0
2020-02-25,,,1799.5,1812.9,1766.33,1769.14,,1,,0.0
2020-02-24,,,1872.0,1872.0,1791.96,1798.2,,1,,0.0
2020-02-21,,,1896.76,1896.76,1871.22,1879.1,,1,,0.0
2020-02-20,,,1900.69,1905.61,1896.78,1898.93,,1,,0.0
2020-02-19,,,1880.69,1901.13,1880.69,1900.28,,1,,0.0
2020-02-18,,,1887.19,1888.98,1869.27,1878.79,,1,,0.0
2020-02-17,,,1885.42,1897.93,1885.42,1888.35,,1,,0.0
2020-02-14,,,1882.22,1892.15,1881.35,1885.62,,1,,0.0
2020-02-13,,,1887.25,1887.25,1864.05,1883.02,,1,,0.0
2020-02-12,,,1884.75,1893.27,1879.13,1889.75,,1,,0.0
2020-02-11,,,1859.24,1885.5,1859.24,1884.13,,1,,0.0
2020-02-10,,,1848.96,1860.7,1843.47,1858.0,,1,,0.0
2020-02-07,,,1851.06,1856.34,1841.59,1849.86,,1,,0.0
2020-02-06,,,1847.64,1864.32,1843.86,1851.95,,1,,0.0
2020-02-05,,,1820.6,1854.1,1815.32,1847.35,,1,,0.0
2020-02-04,,,1785.41,1821.04,1785.41,1821.04,,1,,0.0
2020-02-03,,,1784.07,1791.59,1774.18,1782.91,,1,,0.0
2020-01-31,,,1788.66,1806.55,1778.08,1783.26,,1,,0.0
2020-01-30,,,1788.87,1805.62,1771.15,1787.96,,1,,0.0
2020-01-29,,,1790.25,1798.52,1784.15,1791.67,,1,,0.0
2020-01-28,,,1773.04,1791.5,1763.45,1786.35,,1,,0.0
2020-01-27,,,1808.02,1808.02,1766.71,1771.48,,1,,0.0
2020-01-24,,,1798.29,1820.75,1798.29,1812.85,,1,,0.0
2020-01-23,,,1809.43,1809.72,1790.97,1795.43,,1,,0.0
2020-01-22,,,1823.84,1834.1,1810.72,1811.76,,1,,0.0
2020-01-21,,,1819.77,1826.62,1800.6,1825.62,,1,,0.0
2020-01-20,,,1824.97,1829.68,1819.8,1821.29,,1,,0.0
2020-01-17,,,1813.24,1831.52,1813.24,1825.94,,1,,0.0
2020-01-16,,,1787.3,1812.3,1787.3,1812.3,,1,,0.0
2020-01-15,,,1792.63,1794.08,1780.88,1787.29,,1,,0.0
2020-01-14,,,1790.58,1794.02,1772.69,1792.9,,1,,0.0
2020-01-13,,,1786.41,1798.06,1781.32,1790.51,,1,,0.0
2020-01-10,,,1797.52,1800.16,1784.28,1784.97,,1,,0.0
2020-01-09,,,1797.68,1811.22,1793.74,1796.73,,1,,0.0
2020-01-08,,,1795.15,1796.79,1774.36,1795.41,,1,,0.0
2020-01-07,,,1784.94,1805.65,1784.86,1796.85,,1,,0.0
2020-01-03,,,1806.41,1806.41,1778.53,1785.23,,1,,0.0
2020-01-02,,,1771.85,1810.2,1771.85,1808.63,,1,,0.0
2019-12-30,,,1797.66,1798.29,1769.19,1771.85,,1,,0.0
2019-12-27,,,1796.2,1802.23,1792.17,1798.04,,1,,0.0
2019-12-23,,,1794.93,1800.69,1791.09,1795.66,,1,,0.0
2019-12-20,,,1783.2,1795.43,1783.08,1794.8,,1,,0.0
2019-12-19,,,1787.86,1793.19,1779.69,1783.29,,1,,0.0
2019-12-18,,,1790.12,1796.08,1782.82,1787.96,,1,,0.0
2019-12-17,,,1787.37,1791.93,1781.84,1791.93,,1,,0.0
2019-12-16,,,1770.89,1787.89,1767.93,1787.66,,1,,0.0
2019-12-13,,,1761.66,1780.69,1761.66,1770.12,,1,,0.0
2019-12-12,,,1741.71,1760.87,1732.23,1758.24,,1,,0.0
2019-12-11,,,1735.09,1744.25,1723.75,1741.62,,1,,0.0
2019-12-10,,,1742.77,1742.77,1714.48,1735.51,,1,,0.0
2019-12-09,,,1742.17,1750.58,1738.83,1743.31,,1,,0.0
2019-12-06,,,1723.7,1743.03,1723.7,1742.61,,1,,0.0
2019-12-05,,,1726.31,1735.86,1720.14,1723.63,,1,,0.0
2019-12-04,,,1697.9,1726.86,1697.73,1725.6,,1,,0.0
2019-12-03,,,1707.13,1721.44,1692.87,1697.68,,1,,0.0
2019-12-02,,,1730.95,1744.74,1704.37,1706.82,,1,,0.0
2019-11-29,,,1733.25,1737.09,1720.85,1730.25,,1,,0.0
2019-11-28,,,1737.01,1737.6,1729.38,1735.3,,1,,0.0
2019-11-27,,,1742.75,1748.94,1734.98,1737.8,,1,,0.0
2019-11-26,,,1742.51,1744.82,1730.89,1740.99,,1,,0.0
2019-11-25,,,1726.07,1742.06,1726.07,1742.04,,1,,0.0
2019-11-22,,,1720.35,1731.98,1717.98,1724.19,,1,,0.0
2019-11-21,,,1726.43,1726.43,1711.27,1720.11,,1,,0.0
2019-11-20,,,1741.91,1741.91,1727.77,1729.06,,1,,0.0
2019-11-19,,,1745.37,1758.3,1739.43,1743.25,,1,,0.0
2019-11-18,,,1757.54,1763.15,1741.4,1745.17,,1,,0.0
2019-11-15,,,1759.33,1773.51,1742.54,1756.86,,1,,0.0
2019-11-14,,,1766.38,1767.85,1755.39,1757.42,,1,,0.0
2019-11-13,,,1773.78,1773.78,1753.08,1766.6,,1,,0.0
2019-11-12,,,1763.67,1776.84,1758.62,1774.72,,1,,0.0
2019-11-11,,,1769.68,1770.96,1757.11,1763.5,,1,,0.0
2019-11-08,,,1763.83,1773.61,1757.28,1772.56,,1,,0.0
2019-11-07,,,1764.07,1779.83,1763.81,1763.81,,1,,0.0
2019-11-06,,,1768.62,1777.82,1760.59,1762.79,,1,,0.0
2019-11-05,,,1771.14,1773.71,1759.64,1769.53,,1,,0.0
2019-11-04,,,1740.08,1771.37,1740.08,1771.03,,1,,0.0
2019-11-01,,,1734.14,1739.8,1733.76,1737.51,,1,,0.0
2019-10-31,,,1747.6,1750.73,1727.89,1733.68,,1,,0.0
2019-10-30,,,1742.23,1750.04,1736.89,1746.81,,1,,0.0
2019-10-29,,,1760.26,1760.26,1738.14,1742.32,,1,,0.0
2019-10-28,,,1748.55,1761.83,1746.32,1760.31,,1,,0.0
2019-10-25,,,1736.55,1747.3,1732.26,1747.3,,1,,0.0
2019-10-24,,,1726.1,1737.46,1720.37,1736.98,,1,,0.0
2019-10-23,,,1726.52,1726.52,1712.77,1725.87,,1,,0.0
2019-10-22,,,1724.55,1734.71,1724.38,1728.22,,1,,0.0
2019-10-21,,,1697.45,1725.31,1696.35,1724.36,,1,,0.0
2019-10-18,,,1678.89,1699.32,1673.51,1697.91,,1,,0.0
2019-10-17,,,1683.89,1693.15,1677.23,1682.87,,1,,0.0
2019-10-16,,,1670.21,1680.99,1667.21,1677.19,,1,,0.0
2019-10-15,,,1653.22,1675.09,1653.22,1670.21,,1,,0.0
2019-10-14,,,1652.97,1653.38,1639.98,1652.58,,1,,0.0
2019-10-11,,,1631.9,1654.51,1628.77,1653.28,,1,,0.0
2019-10-10,,,1620.62,1630.55,1607.07,1630.03,,1,,0.0
2019-10-09,,,1604.69,1625.47,1599.47,1620.0,,1,,0.0
2019-10-08,,,1618.97,1623.38,1596.75,1605.69,,1,,0.0
2019-10-07,,,1595.24,1619.85,1591.22,1617.99,,1,,0.0
2019-10-04,,,1589.74,1595.65,1581.39,1593.98,,1,,0.0
2019-10-03,,,1593.46,1605.54,1574.02,1588.41,,1,,0.0
2019-10-02,,,1634.53,1634.53,1590.65,1593.32,,1,,0.0
2019-10-01,,,1647.93,1658.99,1631.62,1635.64,,1,,0.0
2019-09-30,,,1646.31,1652.09,1642.67,1647.67,,1,,0.0
2019-09-27,,,1632.32,1646.7,1632.32,1646.6,,1,,0.0
2019-09-26,,,1620.91,1635.69,1614.85,1631.61,,1,,0.0
2019-09-25,,,1632.19,1632.19,1604.12,1620.67,,1,,0.0
2019-09-24,,,1638.35,1643.88,1633.09,1633.09,,1,,0.0
2019-09-23,,,1666.67,1666.78,1629.3,1637.66,,1,,0.0
2019-09-20,,,1664.88,1670.24,1661.44,1666.89,,1,,0.0
2019-09-19,,,1655.09,1666.72,1650.68,1664.64,,1,,0.0
2019-09-18,,,1649.63,1661.17,1646.68,1655.11,,1,,0.0
2019-09-17,,,1654.8,1654.8,1638.31,1649.33,,1,,0.0
2019-09-16,,,1661.16,1661.16,1650.5,1655.01,,1,,0.0
2019-09-13,,,1651.75,1665.35,1651.75,1665.35,,1,,0.0
2019-09-12,,,1638.48,1655.69,1638.48,1651.45,,1,,0.0
2019-09-11,,,1625.83,1639.18,1625.83,1637.62,,1,,0.0
2019-09-10,,,1611.0,1625.0,1606.71,1624.98,,1,,0.0
2019-09-09,,,1602.34,1610.78,1600.53,1610.7,,1,,0.0
2019-09-06,,,1597.64,1602.36,1593.87,1601.95,,1,,0.0
2019-09-05,,,1581.92,1598.04,1581.92,1597.34,,1,,0.0
2019-09-04,,,1569.31,1586.23,1569.31,1581.28,,1,,0.0
2019-09-03,,,1569.31,1575.98,1563.07,1568.66,,1,,0.0
2019-09-02,,,1576.73,1582.91,1568.7,1570.19,,1,,0.0
2019-08-30,,,1559.68,1583.16,1559.68,1576.98,,1,,0.0
2019-08-29,,,1530.05,1558.74,1530.05,1558.74,,1,,0.0
2019-08-28,,,1534.47,1534.85,1515.5,1529.13,,1,,0.0
2019-08-27,,,1521.05,1532.47,1516.92,1530.81,,1,,0.0
2019-08-26,,,1520.35,1525.68,1503.58,1520.85,,1,,0.0
2019-08-23,,,1539.5,1549.87,1522.85,1522.85,,1,,0.0
2019-08-22,,,1543.26,1546.84,1533.45,1535.51,,1,,0.0
2019-08-21,,,1534.94,1550.14,1534.94,1543.47,,1,,0.0
2019-08-20,,,1538.78,1546.19,1533.06,1534.34,,1,,0.0
2019-08-19,,,1522.48,1539.66,1522.48,1538.97,,1,,0.0
2019-08-16,,,1496.94,1519.56,1496.94,1519.41,,1,,0.0
2019-08-15,,,1500.43,1509.58,1476.83,1495.71,,1,,0.0
2019-08-14,,,1538.22,1539.35,1498.41,1500.06,,1,,0.0
2019-08-13,,,1531.88,1548.4,1509.61,1538.53,,1,,0.0
2019-08-12,,,1532.45,1550.96,1528.11,1533.06,,1,,0.0
2019-08-09,,,1550.35,1550.35,1529.13,1531.52,,1,,0.0
2019-08-08,,,1531.92,1550.62,1531.92,1550.62,,1,,0.0
2019-08-07,,,1523.44,1540.38,1516.56,1528.19,,1,,0.0
2019-08-06,,,1534.54,1543.93,1520.27,1523.03,,1,,0.0
2019-08-05,,,1566.61,1566.61,1527.75,1535.1,,1,,0.0
2019-08-02,,,1608.53,1608.53,1565.77,1568.7,,1,,0.0
2019-08-01,,,1598.67,1617.99,1588.95,1612.91,,1,,0.0
2019-07-31,,,1599.06,1604.41,1595.12,1599.78,,1,,0.0
2019-07-30,,,1613.9,1616.23,1592.6,1600.26,,1,,0.0
2019-07-29,,,1610.29,1617.22,1603.19,1614.3,,1,,0.0
2019-07-26,,,1606.88,1614.73,1605.9,1610.64,,1,,0.0
2019-07-25,,,1613.63,1625.83,1596.9,1607.2,,1,,0.0
2019-07-24,,,1625.31,1625.54,1608.29,1613.06,,1,,0.0
2019-07-23,,,1602.22,1627.87,1602.22,1624.77,,1,,0.0
2019-07-22,,,1605.25,1607.45,1598.11,1600.88,,1,,0.0
2019-07-19,,,1578.62,1605.42,1578.62,1605.42,,1,,0.0
2019-07-18,,,1600.22,1600.22,1573.55,1577.41,,1,,0.0
2019-07-17,,,1629.73,1630.91,1598.06,1598.06,,1,,0.0
2019-07-16,,,1629.42,1633.72,1620.44,1630.57,,1,,0.0
2019-07-15,,,1626.47,1639.0,1615.59,1632.91,,1,,0.0
2019-07-12,,,1613.31,1629.2,1613.31,1625.62,,1,,0.0
2019-07-11,,,1625.1,1631.35,1609.44,1613.21,,1,,0.0
2019-07-10,,,1630.4,1636.65,1621.55,1622.45,,1,,0.0
2019-07-09,,,1640.18,1640.18,1625.24,1630.88,,1,,0.0
2019-07-08,,,1634.71,1646.38,1629.96,1642.07,,1,,0.0
2019-07-05,,,1651.92,1652.88,1620.18,1634.94,,1,,0.0
2019-07-04,,,1648.83,1654.9,1648.25,1652.25,,1,,0.0
2019-07-03,,,1647.13,1657.09,1641.78,1648.84,,1,,0.0
2019-07-02,,,1641.75,1648.26,1637.98,1647.02,,1,,0.0
2019-07-01,,,1622.83,1645.78,1622.83,1642.0,,1,,0.0
2019-06-28,,,1616.88,1627.01,1615.32,1622.43,,1,,0.0
2019-06-27,,,1605.08,1621.73,1605.08,1616.94,,1,,0.0
2019-06-26,,,1605.94,1611.19,1596.01,1604.23,,1,,0.0
2019-06-25,,,1610.24,1612.94,1605.12,1607.29,,1,,0.0
2019-06-24,,,1627.48,1635.59,1609.32,1610.94,,1,,0.0
2019-06-20,,,1617.45,1632.83,1617.45,1628.29,,1,,0.0
2019-06-19,,,1609.72,1615.81,1607.11,1612.4,,1,,0.0
2019-06-18,,,1586.53,1612.05,1573.14,1609.43,,1,,0.0
2019-06-17,,,1590.25,1593.65,1582.28,1586.53,,1,,0.0
2019-06-14,,,1597.38,1597.38,1579.39,1589.6,,1,,0.0
2019-06-13,,,1593.12,1604.73,1587.06,1598.12,,1,,0.0
2019-06-12,,,1593.36,1596.32,1580.45,1593.6,,1,,0.0
2019-06-11,,,1575.61,1597.43,1575.56,1593.36,,1,,0.0
2019-06-10,,,1569.32,1584.2,1569.32,1574.48,,1,,0.0
2019-06-07,,,1543.37,1570.78,1543.37,1566.14,,1,,0.0
2019-06-05,,,1537.53,1546.75,1531.01,1542.0,,1,,0.0
2019-06-04,,,1518.23,1537.31,1506.39,1537.31,,1,,0.0
2019-06-03,,,1509.77,1518.23,1494.19,1518.23,,1,,0.0
2019-05-31,,,1536.63,1536.63,1505.13,1510.46,,1,,0.0
2019-05-29,,,1562.37,1562.37,1538.11,1538.75,,1,,0.0
2019-05-28,,,1569.25,1572.63,1555.23,1565.12,,1,,0.0
2019-05-27,,,1573.89,1582.46,1565.78,1568.23,,1,,0.0
2019-05-24,,,1563.18,1579.12,1563.18,1571.52,,1,,0.0
2019-05-23,,,1593.54,1593.54,1558.88,1561.17,,1,,0.0
2019-05-22,,,1603.15,1605.75,1587.78,1595.64,,1,,0.0
2019-05-21,,,1590.89,1605.69,1590.89,1602.91,,1,,0.0
2019-05-20,,,1606.91,1607.13,1582.58,1588.9,,1,,0.0
2019-05-17,,,1614.44,1614.44,1591.06,1606.86,,1,,0.0
2019-05-16,,,1593.28,1615.38,1586.25,1615.38,,1,,0.0
2019-05-15,,,1591.14,1597.96,1574.77,1593.32,,1,,0.0
2019-05-14,,,1574.4,1591.12,1574.4,1590.82,,1,,0.0
2019-05-13,,,1603.18,1603.24,1572.85,1573.84,,1,,0.0
2019-05-10,,,1597.13,1615.61,1593.47,1603.37,,1,,0.0
2019-05-09,,,1622.45,1622.45,1593.84,1596.69,,1,,0.0
2019-05-08,,,1617.25,1624.77,1611.5,1623.37,,1,,0.0
2019-05-07,,,1647.85,1653.0,1613.35,1617.85,,1,,0.0
2019-05-06,,,1665.89,1665.89,1627.2,1649.22,,1,,0.0
2019-05-03,,,1664.94,1676.9,1664.05,1672.33,,1,,0.0
2019-05-02,,,1675.76,1675.76,1662.28,1665.45,,1,,0.0
2019-04-30,,,1691.33,1691.43,1675.97,1676.14,,1,,0.0
2019-04-29,,,1689.76,1694.19,1684.32,1693.31,,1,,0.0
2019-04-26,,,1689.9,1693.05,1680.91,1689.04,,1,,0.0
2019-04-25,,,1678.97,1700.35,1668.43,1689.42,,1,,0.0
2019-04-24,,,1672.1,1686.4,1670.41,1680.72,,1,,0.0
2019-04-23,,,1670.5,1673.8,1661.39,1672.18,,1,,0.0
2019-04-18,,,1660.97,1673.03,1654.55,1670.74,,1,,0.0
2019-04-17,,,1647.69,1660.62,1645.35,1660.14,,1,,0.0
2019-04-16,,,1642.16,1654.1,1642.16,1647.52,,1,,0.0
2019-04-15,,,1641.21,1644.98,1637.14,1642.63,,1,,0.0
2019-04-12,,,1627.02,1642.96,1625.36,1641.21,,1,,0.0
2019-04-11,,,1626.78,1633.09,1620.98,1627.03,,1,,0.0
2019-04-10,,,1616.15,1628.74,1615.33,1628.55,,1,,0.0
2019-04-09,,,1625.37,1633.83,1614.01,1616.56,,1,,0.0
2019-04-08,,,1621.89,1624.52,1615.76,1624.52,,1,,0.0
2019-04-05,,,1616.36,1624.28,1616.26,1622.27,,1,,0.0
2019-04-04,,,1622.75,1622.75,1608.94,1616.24,,1,,0.0
2019-04-03,,,1596.04,1622.38,1596.04,1622.38,,1,,0.0
2019-04-02,,,1580.66,1598.71,1577.59,1593.95,,1,,0.0
2019-04-01,,,1554.92,1580.98,1554.92,1580.33,,1,,0.0
2019-03-29,,,1561.31,1564.3,1545.19,1553.42,,1,,0.0
2019-03-28,,,1565.44,1571.17,1553.8,1559.32,,1,,0.0
2019-03-27,,,1575.0,1579.65,1560.49,1565.85,,1,,0.0
2019-03-26,,,1574.59,1576.03,1565.5,1574.16,,1,,0.0
2019-03-25,,,1576.82,1578.63,1563.23,1573.66,,1,,0.0
2019-03-22,,,1606.0,1610.37,1576.87,1576.87,,1,,0.0
2019-03-21,,,1605.31,1610.04,1595.45,1605.03,,1,,0.0
2019-03-20,,,1614.58,1619.75,1605.99,1605.99,,1,,0.0
2019-03-19,,,1605.8,1622.33,1604.32,1615.14,,1,,0.0
2019-03-18,,,1595.92,1607.54,1595.92,1605.01,,1,,0.0
2019-03-15,,,1590.76,1597.61,1582.25,1595.76,,1,,0.0
2019-03-14,,,1572.86,1590.76,1572.83,1590.76,,1,,0.0
2019-03-13,,,1565.33,1574.2,1561.18,1572.8,,1,,0.0
2019-03-12,,,1572.27,1577.52,1563.84,1565.56,,1,,0.0
2019-03-11,,,1559.22,1571.26,1558.72,1569.93,,1,,0.0
2019-03-08,,,1558.33,1559.05,1546.71,1558.63,,1,,0.0
2019-03-07,,,1572.48,1575.5,1553.14,1558.91,,1,,0.0
2019-03-06,,,1588.06,1588.06,1571.46,1572.63,,1,,0.0
2019-03-05,,,1587.95,1590.41,1575.58,1587.97,,1,,0.0
2019-03-04,,,1580.7,1592.68,1580.29,1587.79,,1,,0.0
2019-03-01,,,1574.3,1585.58,1573.86,1580.22,,1,,0.0
2019-02-28,,,1576.98,1577.42,1558.05,1572.68,,1,,0.0
2019-02-27,,,1583.17,1583.17,1573.24,1576.55,,1,,0.0
2019-02-26,,,1585.21,1589.23,1577.16,1583.95,,1,,0.0
2019-02-25,,,1590.52,1598.09,1581.09,1586.55,,1,,0.0
2019-02-22,,,1573.01,1591.81,1573.01,1588.83,,1,,0.0
2019-02-21,,,1585.82,1591.26,1572.65,1572.65,,1,,0.0
2019-02-20,,,1587.55,1591.36,1578.74,1588.61,,1,,0.0
2019-02-19,,,1584.02,1591.96,1581.73,1587.22,,1,,0.0
2019-02-18,,,1583.45,1588.82,1576.66,1583.86,,1,,0.0
2019-02-15,,,1561.95,1584.46,1555.98,1583.82,,1,,0.0
2019-02-14,,,1559.55,1570.62,1557.58,1562.36,,1,,0.0
2019-02-13,,,1550.43,1562.23,1549.57,1558.58,,1,,0.0
2019-02-12,,,1543.85,1551.99,1542.79,1549.41,,1,,0.0
2019-02-11,,,1528.2,1546.16,1528.2,1542.33,,1,,0.0
2019-02-08,,,1529.43,1536.03,1524.29,1527.17,,1,,0.0
2019-02-07,,,1551.35,1557.79,1529.28,1529.28,,1,,0.0
2019-02-06,,,1542.11,1554.05,1537.64,1551.15,,1,,0.0
2019-02-05,,,1526.35,1544.35,1526.35,1542.49,,1,,0.0
2019-02-04,,,1526.89,1529.38,1520.22,1527.19,,1,,0.0
2019-02-01,,,1515.78,1528.29,1514.93,1525.69,,1,,0.0
2019-01-31,,,1510.51,1526.13,1507.25,1515.42,,1,,0.0
2019-01-30,,,1501.88,1510.93,1497.45,1509.5,,1,,0.0
2019-01-29,,,1491.38,1506.0,1485.52,1502.72,,1,,0.0
2019-01-28,,,1501.15,1505.58,1489.44,1491.01,,1,,0.0
2019-01-25,,,1487.7,1505.72,1487.7,1501.12,,1,,0.0
2019-01-24,,,1479.42,1489.7,1478.19,1488.4,,1,,0.0
2019-01-23,,,1485.9,1486.8,1473.46,1478.72,,1,,0.0
2019-01-22,,,1492.72,1496.89,1480.28,1486.32,,1,,0.0
2019-01-21,,,1499.88,1501.28,1487.67,1493.76,,1,,0.0
2019-01-18,,,1474.62,1499.79,1474.62,1499.79,,1,,0.0
2019-01-17,,,1468.19,1476.64,1458.79,1473.89,,1,,0.0
2019-01-16,,,1456.47,1472.81,1455.44,1468.85,,1,,0.0
2019-01-15,,,1459.92,1471.93,1451.23,1455.48,,1,,0.0
2019-01-14,,,1462.62,1462.62,1454.65,1458.13,,1,,0.0
2019-01-11,,,1470.14,1478.64,1460.72,1465.43,,1,,0.0
2019-01-10,,,1469.05,1472.74,1454.9,1470.69,,1,,0.0
2019-01-09,,,1458.05,1475.95,1458.05,1470.51,,1,,0.0
2019-01-08,,,1440.74,1464.02,1440.05,1457.47,,1,,0.0
2019-01-07,,,1437.74,1446.15,1433.62,1439.93,,1,,0.0
2019-01-04,,,1395.28,1437.86,1395.28,1435.29,,1,,0.0
2019-01-03,,,1403.8,1407.86,1390.65,1393.52,,1,,0.0
2019-01-02,,,1407.65,1410.49,1378.2,1405.85,,1,,0.0
2018-12-28,,,1387.52,1416.1,1387.52,1408.74,,1,,0.0
2018-12-27,,,1409.99,1420.5,1378.42,1384.59,,1,,0.0
2018-12-21,,,1418.34,1418.47,1397.99,1408.34,,1,,0.0
2018-12-20,,,1446.83,1446.83,1419.01,1419.01,,1,,0.0
2018-12-19,,,1447.29,1455.84,1444.72,1450.11,,1,,0.0
2018-12-18,,,1450.73,1457.15,1443.08,1447.79,,1,,0.0
2018-12-17,,,1471.68,1471.68,1450.36,1451.95,,1,,0.0
2018-12-14,,,1477.27,1481.72,1458.65,1471.67,,1,,0.0
2018-12-13,,,1494.37,1497.31,1476.8,1478.75,,1,,0.0
2018-12-12,,,1465.78,1494.21,1465.54,1494.21,,1,,0.0
2018-12-11,,,1436.67,1473.66,1436.67,1465.29,,1,,0.0
2018-12-10,,,1449.71,1453.23,1435.55,1435.55,,1,,0.0
2018-12-07,,,1438.91,1468.28,1438.91,1454.03,,1,,0.0
2018-12-06,,,1477.9,1477.9,1436.66,1436.66,,1,,0.0
2018-12-05,,,1502.37,1502.37,1478.91,1478.96,,1,,0.0
2018-12-04,,,1528.55,1528.72,1506.43,1506.43,,1,,0.0
2018-12-03,,,1523.88,1544.39,1523.88,1529.78,,1,,0.0
2018-11-30,,,1515.65,1519.18,1509.22,1514.63,,1,,0.0
2018-11-29,,,1501.65,1518.62,1501.65,1515.38,,1,,0.0
2018-11-28,,,1497.24,1505.74,1493.12,1500.45,,1,,0.0
2018-11-27,,,1499.18,1505.07,1490.76,1496.41,,1,,0.0
2018-11-26,,,1480.12,1498.25,1480.12,1498.25,,1,,0.0
2018-11-23,,,1465.79,1477.65,1465.04,1477.35,,1,,0.0
2018-11-22,,,1478.35,1478.35,1465.22,1466.39,,1,,0.0
2018-11-21,,,1456.85,1478.44,1456.85,1478.44,,1,,0.0
2018-11-20,,,1480.3,1480.3,1447.97,1456.85,,1,,0.0
2018-11-19,,,1500.06,1509.14,1481.9,1482.49,,1,,0.0
2018-11-16,,,1490.41,1505.74,1489.29,1499.43,,1,,0.0
2018-11-15,,,1503.0,1510.07,1482.52,1489.79,,1,,0.0
2018-11-14,,,1518.68,1518.68,1496.86,1502.45,,1,,0.0
2018-11-13,,,1514.91,1527.29,1505.2,1520.26,,1,,0.0
2018-11-12,,,1531.29,1537.99,1513.48,1514.59,,1,,0.0
2018-11-09,,,1535.1,1535.25,1528.58,1530.51,,1,,0.0
2018-11-08,,,1540.68,1549.74,1534.95,1536.79,,1,,0.0
2018-11-07,,,1535.24,1547.42,1535.06,1538.69,,1,,0.0
2018-11-06,,,1538.97,1541.87,1529.4,1534.6,,1,,0.0
2018-11-05,,,1550.66,1550.66,1534.69,1539.01,,1,,0.0
2018-11-02,,,1537.69,1551.79,1537.69,1551.39,,1,,0.0
2018-11-01,,,1537.72,1541.81,1525.08,1531.26,,1,,0.0
